author	title	comment	curriculum	id	year	grade	priority
"Батюшков К.Н."	"Тот вечно молод, кто поёт…"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Бек А.А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Бек А.А."	"Новое назначение"	""	"91 ПСОУЗ"	50	"1991"	10	"*"
"Белинский В.Г."	"Герой нашего времени"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Белинский В.Г."	"Сочинения Александра Пушкина"	"статьи 8, 9"	"91 ПСОУЗ"	50	"1991"	9	""
"Белинский В.Г."	"Статьи"	""	"91 ПСОУЗ"	50	"1991"	9	"*"
"Белинский В.Г."	"Стихотворения Лермонтова"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Белинский В.Г."	"Стихотворения Лермонтова"	"отрывки"	"91 ПСОУЗ"	50	"1991"	9	""
"Белов В.И."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Белый А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Беляев А.Р."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Берггольц О.Ф."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Блок А.А."	"В ресторане"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Блок А.А."	"Двенадцать"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Блок А.А."	"Инеллигенция и революция"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Блок А.А."	"На железной дороге"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Блок А.А."	"На поле Куликовом"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Блок А.А."	"Незнакомка"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Блок А.А."	"О доблестях, о подвигах, о славе…"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Блок А.А."	"О, весна, без конца и без краю…"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Блок А.А."	"О, я хочу безумно жить…"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Блок А.А."	"Россия"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Блок А.А."	"Русь"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Богомолов В.О."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Боков В.В."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Бондарев Ю.В."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Бондарев Ю.В."	"Берег"	""	"91 ПСОУЗ"	50	"1991"	10	"*"
"Бондарев Ю.В."	"Горячий снег"	""	"91 ПСОУЗ"	50	"1991"	10	"*"
"Бородин Л.И."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Бродский И.А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Брюсов В.Я."	"Грядущие гунны"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Брюсов В.Я."	"Отверженный герой"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Брюсов В.Я."	"Подруги"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Брюсов В.Я."	"Роной язык"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Брюсов В.Я."	"Сонет к форме"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Брюсов В.Я."	"Я"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Брюсов В.Я."	"Я люблю…"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Булгаков М.А."	"Бег"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Булгаков М.А."	"Белая гвардия"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Булгаков М.А."	"Дни Турбиных"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Булгаков М.А."	"Кабала святош"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Булгаков М.А."	"Мастер и Маргарита"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Булгаков М.А."	"Собачье сердце"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Булычёв К."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Бунин И.А."	"Вечер"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Бунин И.А."	"Господин из Сан-Франциско"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Бунин И.А."	"Иоанн-Рыдалец"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Бунин И.А."	"Князь Всеслав"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Бунин И.А."	"Слово"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Бунин И.А."	"Собака"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Бунин И.А."	"Солнечный удар"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Бунин И.А."	"Чистый понедельник"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Быков В.В."	"Знак беды"	""	"91 ПСОУЗ"	50	"1991"	10	"*"
"Быков В.В."	"Карьер"	""	"91 ПСОУЗ"	50	"1991"	10	"*"
"Быков В.В."	"Обелиск"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Быков В.В."	"Сотников"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Вампилов А.В."	"Прошлым летом в Чулимске"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Вампилов А.В."	"Старший сын"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Вампилов А.В."	"Утиная охота"	""	"91 ПСОУЗ"	50	"1991"	10	"*"
"Васильев Б.А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Васильев П.Н."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Васильева Л.Н."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Вересаев В.В."	"В тупике"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Весёлый А."	"Россия, кровью умытая"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Визбор Ю.И."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Винокуров Е.М."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Владимов Г.Н."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Вознесенский А.А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Володин А.М."	"Пять вечеров"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Воробьев К.Д."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Высоцкий В.С."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Галич А.А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Герцен А.И."	"Былое и думы"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Гинзбург Е.С."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Гиппиус З."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Глазков Н.И."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Гоголь Н.В."	"Мертвые души"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Гоголь Н.В."	"Сорочинская ярморка"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Гоголь Н.В."	"Старосветские помещики"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Гоголь Н.В."	"Шинель"	""	"91 ПСОУЗ"	50	"1991"	9	"*"
"Гончар О.Т."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Гончаров И.А."	"Мильон терзаний"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Гончаров И.А."	"Обломов"	""	"91 ПСОУЗ"	50	"1991"	10	""
"Гончаров И.А."	"Обрыв"	""	"91 ПСОУЗ"	50	"1991"	10	""
"Гончаров И.А."	"Обыкновенная история"	""	"91 ПСОУЗ"	50	"1991"	10	""
"Горбатов Б.Л."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Горбовский Г.Я."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Горький М."	"Егор Булычев и другие"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Горький М."	"Заметки о мещанстве"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Горький М."	"Литературные портреты (Ленин, Толстой)"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Горький М."	"Публицистика"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Горький М."	"Мать"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Горький М."	"Мещане"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Горький М."	"Мои интервью"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Горький М."	"На дне"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Горький М."	"Несвоевременные мысли"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Горький М."	"О том, как я учился писать"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Горький М."	"Разрушение личности"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Горький М."	"Старуха Изергиль"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Горький М."	"Фома Гордеев"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Горький М."	"Челкаш"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Гранин Д.А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Грибоедов А.С."	"Горе от ума"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Григорьев А.А."	"После \"Грозы\" Островского"	""	"91 ПСОУЗ"	50	"1991"	10	""
"Гуль Р.Б."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Гумилев Н.С."	"Дон Жуан"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Гумилев Н.С."	"Капитаны"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Гумилев Н.С."	"Много есть людей…"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Гумилев Н.С."	"Мои читатали"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Гумилев Н.С."	"Озеро Чад"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Гумилев Н.С."	"Отвечай мне, картонажный мастер…"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Гумилев Н.С."	"Перстень"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Гумилев Н.С."	"Старый конквистадор"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Державин Г.Р."	"Властителям и судиям"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Державин Г.Р."	"Памятник"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Добролюбов Н.А."	"Луч света в темном царстве"	""	"91 ПСОУЗ"	50	"1991"	10	""
"Добролюбов Н.А."	"Что такое обломовщина?"	""	"91 ПСОУЗ"	50	"1991"	10	""
"Дольский А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Достоевский Ф.М."	"Идиот"	""	"91 ПСОУЗ"	50	"1991"	10	""
"Дружинин А.В."	"Обломов роман И.А. Гончарова"	""	"91 ПСОУЗ"	50	"1991"	10	""
"Друнина Ю.В."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Дудин М.А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Дудинцев В.Д."	"Белые одежды"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Дудинцев В.Д."	"Не хлебом единым"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Евтушенко Е.А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Есенин С.А."	"Анна Снегина"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Есенин С.А."	"Береза"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Есенин С.А."	"Быть поэтом"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Есенин С.А."	"Выткался на озере алый цвет зари…"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Есенин С.А."	"Исповедь хулигана"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Есенин С.А."	"Каждый труд благослови удача"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Есенин С.А."	"Неуютная жидкая лунность"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Есенин С.А."	"О красном вечере задумалась дорога…"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Есенин С.А."	"Песнь о собаке"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Есенин С.А."	"Песнь о хлебе"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Есенин С.А."	"Письмо матери"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Есенин С.А."	"Поет зима - аукает…"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Есенин С.А."	"Пугачев"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Есенин С.А."	"Русь"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Есенин С.А."	"Русь бесприютная"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Есенин С.А."	"Русь советская"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Есенин С.А."	"Спит ковыль. Равнина дорогая…"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Есенин С.А."	"Товарищ"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Есенин С.А."	"Шаганэ, ты моя Шаганэ…"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Есин С.Н."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Ефремов И.А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Жигулин А.В."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Жуков А."	"Голова в облаках"	""	"91 ПСОУЗ"	50	"1991"	10	"*"
"Жуков А."	"Судить Адама!"	""	"91 ПСОУЗ"	50	"1991"	10	"*"
"Жуков Д.А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Жуковский В.А."	"Вечер"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Жуковский В.А."	"Лесной царь"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Жуковский В.А."	"Наль и Дамаянти"	"перевод"	"91 ПСОУЗ"	50	"1991"	9	"*"
"Жуковский В.А."	"Одиссея"	"перевод текста Гомера"	"91 ПСОУЗ"	50	"1991"	9	"*"
"Жуковский В.А."	"Певец во стане русских воинов"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Жуковский В.А."	"Перчатка"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Жуковский В.А."	"переводы из Гете, Шиллера, Байрона"	""	"91 ПСОУЗ"	50	"1991"	9	"*"
"Жуковский В.А."	"Рустэм и Зораб"	"перевод текста Фирдоуси"	"91 ПСОУЗ"	50	"1991"	9	"*"
"Заболоцкий Н.А."	"На могиле летчика"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Заболоцкий Н.А."	"Ночь в Пасанаури…"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Заболоцкий Н.А."	"Сквозь волшебный прибор Левенгука…"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Залыгин С.П."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Замятин Е.И."	"Мы"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Зощенко М.М."	"Рассказы"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Иванов Вс.Вяч."	"Бронепоезд 14-69"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Иванов Г.В."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Ильф И."	"Петров Е.П."	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Исаев Е.А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Исаковский М.В."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Искандер Ф.А."	"Сандро из Чегема"	""	"91 ПСОУЗ"	50	"1991"	10	"*"
"Каледин С.Е."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Карамзин Н.М."	"Бедная Лиза"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Карамзин Н.М."	"История государства Российского"	"фрагменты"	"91 ПСОУЗ"	50	"1991"	9	""
"Катаев В.П."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Ким А.А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Ким Ю.Ч."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Киреев В.И."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Клычков С.А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Клюев Н.А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Кольцов А.В."	""	""	"91 ПСОУЗ"	50	"1991"	10	"*"
"Коржавин Н.М."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Корнейчук А.Е."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Корнилов Б.П."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Корнилов В.Г."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Короленко В.Г."	"Без языка"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Короленко В.Г."	"Письма к Луначарскому"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Короленко В.Г."	"Публицистика"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Короленко В.Г."	"Река играет"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Короленко В.Г."	"Чудная"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Крупин В.Н."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Крупин В.Н."	"Великорецкая купель"	""	"91 ПСОУЗ"	50	"1991"	10	"*"
"Крупин В.Н."	"Живая вода"	""	"91 ПСОУЗ"	50	"1991"	10	"*"
"Крупин В.Н."	"Сороковой день"	""	"91 ПСОУЗ"	50	"1991"	10	"*"
"Крымов Ю.С."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Кузмин М.А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Кузнецов Ю.И."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Куняев С.Ю."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Куприн А.И."	"Олеся"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Куприн А.И."	"Поединок"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Кушнер А.С."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Лавренев Б.А."	"Ветер"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Леонов Л.М."	"Нашествие"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Лермонтов М.Ю."	"Выхожу один я на дорогу"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Лермонтов М.Ю."	"Герой нашего времени"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Лермонтов М.Ю."	"Демон"	""	"91 ПСОУЗ"	50	"1991"	9	"*"
"Лермонтов М.Ю."	"Дума"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Лермонтов М.Ю."	"Желанье (Отворите мне темницу…)"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Лермонтов М.Ю."	"Как часто, пестрою толпою окружен…"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Лермонтов М.Ю."	"Молитва"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Лермонтов М.Ю."	"Мцыри"	""	"91 ПСОУЗ"	50	"1991"	9	"*"
"Лермонтов М.Ю."	"Песня о купце Калашникове"	""	"91 ПСОУЗ"	50	"1991"	9	"*"
"Лермонтов М.Ю."	"Поэт"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Лермонтов М.Ю."	"Родина"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Лермонтов М.Ю."	"Смерть поэта"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Лесков Н.С."	"Очарованный странник"	""	"91 ПСОУЗ"	50	"1991"	10	"*"
"Лимонов Э.В."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Лихоносов В.И."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Личутин В.В."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Ломоносов М.В."	"Разговор с Анакреоном"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Луговской В.А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Майков А.Н."	""	""	"91 ПСОУЗ"	50	"1991"	10	"*"
"Маканин В.С."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Макаренко А.С."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Максимов В.П."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Мандельштам О.Э."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Мартынов Л.Н."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Маяковский В.В."	"Баня"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Маяковский В.В."	"Вам!"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Маяковский В.В."	"Во весь голос"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Маяковский В.В."	"Дешевая распродажа"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Маяковский В.В."	"Домой"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Маяковский В.В."	"Земля наша обильна"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Маяковский В.В."	"Клоп"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Маяковский В.В."	"Мама и убитый немцами вечер"	""	"91 ПСОУЗ"	50	"1991"	11	""
