"Булгаков_БелаяГвардия" "Булгаков_МастериМаргарита" "Иванов_Бронепоезд1469" "Иванов_ГолубыеПески" "Крюков_ГруппаБ" "Крюков_Зыбь" "Крюков_КисточникуИсцелений" "Крюков_Мать" "Крюков_Шквал" "Леонов_Барсуки" "Леонов_Вор" "Островский_КакЗакалялась1" "Островский_КакЗакалялась2" "Платонов_Котлован" "Платонов_Чевенгур" "Платонов_ЮвенильноеМоре" "Севский_ДонНаКостылях" "Серафимович_ЖелезныйПоток1" "Серафимович_ЖелезныйПоток2" "Фадеев_Разгром" "Фурманов_Чапаев" "Шолохов_ДонскиеРассказы" "Шолохов_ОниСражалисьЗаРодину" "Шолохов_ПоднятаяЦелина1" "Шолохов_ПоднятаяЦелина2" "Шолохов_СудьбаЧеловека" "Dubia_ТихийДон1" "Dubia_ТихийДон2" "Dubia_ТихийДон3" "Dubia_ТихийДон4"
"тебя" 0.0529115263582946 0.0614218275626064 0.0599952003839693 0.079699419332802 0.026528013582343 0.0681322674418605 0.0468384074941452 0.0917949442169185 0.0260541056928221 0.166020458670186 0.168214272694605 0.146511890003381 0.125911935710847 0.104690726146509 0.105381359592295 0.109735756298832 0.00677552679720848 0.0179002953548734 0.00507253728314903 0.0798438608942512 0.0482009013568554 0.220682045446709 0.284816753926702 0.258026555032 0.290511727078891 0.217608124036631 0.09960475983597 0.111560597214113 0.129012187534312 0.208057352139017
"где" 0.185190342254031 0.176368390572627 0.107991360691145 0.134350449732438 0.137945670628183 0.13172238372093 0.163934426229508 0.120039542437509 0.125928177515307 0.146427982181158 0.110927678278486 0.175814268004057 0.166648150205533 0.174484543577515 0.199533557916559 0.158019489070319 0.182939223524629 0.125302067484113 0.177538804910216 0.190738112136267 0.236184416648591 0.152868291897981 0.106806282722513 0.102728329386572 0.111051883439943 0.15413908785928 0.125035762347282 0.109475352406373 0.123522307213703 0.146497311618484
"нет" 0.187975159430783 0.240422582173631 0.083993280537557 0.118410565865877 0.201612903225806 0.181686046511628 0.169789227166276 0.197712187544132 0.143297581310522 0.12992905461145 0.0968664232854383 0.151019948157331 0.127763581824242 0.101782650420217 0.146842878120411 0.114125186550786 0.155837116335795 0.102926698290522 0.121740894795577 0.226224272533712 0.203648808232714 0.0999965518430399 0.152879581151832 0.146134665747095 0.137704335465529 0.126938072354701 0.0794718828478484 0.108432730002502 0.11162756651905 0.16441985506117
"там" 0.139240858837617 0.0877454679465806 0.107991360691145 0.136627575999089 0.0848896434634974 0.0817587209302326 0.22248243559719 0.190651037988985 0.169351687003344 0.183550569213001 0.148424358259946 0.11946354107968 0.109247120690294 0.165760316398639 0.191759523192537 0.100956895794926 0.115183955552544 0.174527879710015 0.177538804910216 0.172995031937544 0.220519123707613 0.12643242187051 0.14869109947644 0.130701301707798 0.132373845060412 0.199474113700245 0.11549913640554 0.104262240387021 0.118947406946529 0.142601106522247
"без" 0.0905065582444513 0.0816032851903199 0.0779937604991601 0.0592052829329386 0.11141765704584 0.118095930232558 0.199063231850117 0.0988560937720661 0.125928177515307 0.136116152450091 0.219251420447148 0.0653668432322777 0.0981372440099248 0.235554133829645 0.250496674440701 0.114125186550786 0.121959482349753 0.125302067484113 0.202901491325961 0.0776259758694109 0.138577591400959 0.104594094456513 0.10261780104712 0.151439884635604 0.178571428571429 0.126938072354701 0.0688756318014686 0.0948786387521895 0.0914980053434835 0.138704901426011
"со" 0.157342170486508 0.145657476791324 0.119990400767939 0.116133439599226 0.0477504244482173 0.0817587209302326 0.0351288056206089 0.0423668973308855 0.0911893699248773 0.124773139745917 0.183317102131582 0.160036064465232 0.125911935710847 0.127955331956844 0.0932884166882612 0.114125186550786 0.0677552679720848 0.120826993645395 0.0963782083798316 0.126419446415898 0.114477140722532 0.112639794030091 0.169633507853403 0.142276324737271 0.143923240938166 0.208541118868438 0.141989764021489 0.121986821252815 0.144566848442704 0.134029455310528
"для" 0.0375950318861567 0.0596669182036748 0.0719942404607631 0.118410565865877 0.11141765704584 0.0635901162790698 0.0585480093676815 0.155345290213247 0.173694037952147 0.115492492987956 0.259352036538431 0.148765919080356 0.18886790356627 0.378049844417949 0.382655264749071 0.377491001667983 0.548817670573887 0.0358005907097467 0.0405802982651923 0.110894251242016 0.0903766900441038 0.0356309552544165 0.0712041884816754 0.0993522810029757 0.101279317697228 0.0725360413455436 0.0455638794994331 0.0938360163483193 0.0686235040076126 0.0740278968284891
"чтобы" 0.107215461304965 0.159696751662777 0.0239980801535877 0.0227712626665149 0.106112054329372 0.12718023255814 0.0702576112412178 0.0847337946617709 0.199748143644969 0.012374195677281 0.119781061051886 0.157782035388256 0.120356997370663 0.276267193997732 0.310097607324868 0.206303221841805 0.149061589538587 0.0358005907097467 0.0355077609820432 0.115330021291696 0.10483696045116 0.0321827982943117 0.161256544502618 0.15722739615034 0.157249466950959 0.253876144709403 0.0381465037669672 0.0750688130786554 0.11162756651905 0.159744408945687
"кто" 0.139240858837617 0.157064387624379 0.113990880729542 0.127519070932483 0.0742784380305603 0.172601744186047 0.140515222482436 0.162406439768394 0.151982283208129 0.117554858934169 0.0848883171802497 0.153273977234306 0.172203088545717 0.104690726146509 0.0967435432322709 0.0790097445351593 0.0745307947692933 0.170052805871297 0.131885969361875 0.137508871540099 0.173523244884679 0.135627507097456 0.0691099476439791 0.141794032111043 0.139481165600569 0.0906700516819295 0.0858296334756763 0.114688464425724 0.135417047908356 0.117665393906335
"теперь" 0.080759698125818 0.127230928522542 0.0479961603071754 0.0888079243994079 0.11141765704584 0.154433139534884 0.163934426229508 0.105917243327214 0.147639932259325 0.1680828246164 0.188004187129265 0.11946354107968 0.0944339517831352 0.282083345450316 0.223719443724626 0.197524361337898 0.0609797411748763 0.143202362838987 0.0963782083798316 0.21291696238467 0.192803605427422 0.058618668321782 0.131937172774869 0.0829543317112225 0.0932835820895522 0.0272010155045788 0.0339080033484153 0.058386854616732 0.0494089228854811 0.0607807995012857
"надо" 0.0431646662396614 0.0684414649983328 0.245980321574274 0.225435500398497 0.0530560271646859 0.136264534883721 0.0644028103044497 0.049428046886033 0.0911893699248773 0.0299043062200957 0.0489539988646839 0.105939366617829 0.103692182350109 0.0814261203361736 0.133886153580375 0.0877886050390659 0.0474286875804594 0.102926698290522 0.0405802982651923 0.0687544357700497 0.24341455185212 0.0781582244290427 0.150785340314136 0.209797292409196 0.188343994314144 0.163206093027473 0.0614582560690028 0.0969638835599299 0.110712586465615 0.173770747292137
"григорий" 0 0.00701963743572644 0 0 0 0.0090843023255814 0 0 0 0.0113430127041742 0 0 0 0 0 0 0 0 0 0 0 0.0505729687482041 0 0.00144687787868411 0 0 0.683458192491497 0.214780215197264 0.516963730190682 0.653003974129198
"через" 0.14202567601437 0.127230928522542 0.107991360691145 0.145736081065695 0.127334465195246 0.0908430232558139 0.0878220140515222 0.0635503459963282 0.0868470189760737 0.0659957102788319 0.091658551065791 0.164544122619182 0.135170166277821 0.0872422717887574 0.0665111859721862 0.0965674655429725 0.0813063215665018 0.179002953548734 0.10652328294613 0.113112136266856 0.134962523799195 0.205740031952921 0.0607329842931937 0.12539608281929 0.102167732764748 0.190407108532052 0.135632013393661 0.1470097589457 0.127182227427442 0.10208057352139
"чего" 0.0543039349466708 0.0745836477545935 0.149988000959923 0.079699419332802 0.0530560271646859 0.13172238372093 0.117096018735363 0.141222991102952 0.0998740718224847 0.0721828081174724 0.134363103266898 0.0653668432322777 0.0740658445357923 0.101782650420217 0.184849270104518 0.0395048722675797 0.0203265803916254 0.0581759599033384 0.0253626864157452 0.0975869410929737 0.127732388595667 0.0609174396285186 0.136125654450262 0.141794032111043 0.124378109452736 0.0634690361773506 0.144109014230765 0.100091750771541 0.124437287267138 0.201823423985039
"глаза" 0.179620707900526 0.148289840829721 0.125989920806336 0.0705909142661961 0.100806451612903 0.0681322674418605 0.0585480093676815 0.127100691992656 0.0564505623344479 0.169114007589507 0.0765557216288141 0.108193395694804 0.103692182350109 0.101782650420217 0.05355446143215 0.0921780352910192 0.0338776339860424 0.129777141322832 0.162321193060769 0.115330021291696 0.0578410816282264 0.182752318885556 0.178010471204188 0.111409596658677 0.124378109452736 0.136005077522894 0.156824515486421 0.115731086829594 0.107052666251876 0.12779552715655
"чем" 0.0710128380071848 0.133373111278802 0.0299976001919846 0.0546510303996357 0.0689728353140917 0.0772165697674419 0.122950819672131 0.141222991102952 0.151982283208129 0.122710773799703 0.165610336584782 0.0879071340020286 0.14628004295819 0.0872422717887574 0.114882957588322 0.105346326046879 0.0609797411748763 0.0313255168710284 0.0456528355483413 0.121983676366217 0.153037861808016 0.0643655965886234 0.119371727748691 0.130701301707798 0.158137882018479 0.0544020310091577 0.0773526326385725 0.0886229043289682 0.0695384840610475 0.115327670848593
"во" 0.139240858837617 0.121088745766281 0.0719942404607631 0.0614824091995901 0.0742784380305603 0.0817587209302326 0.0644028103044497 0.0706114955514758 0.095531720873681 0.104149480283782 0.14009176270851 0.11044742477178 0.0814724289893716 0.157036089219763 0.124384555584348 0.144851198314459 0.162612643133004 0.111876845967958 0.0760880592472355 0.126419446415898 0.128937411129588 0.10689286576325 0.0942408376963351 0.103692914639028 0.125266524520256 0.136005077522894 0.108081760673074 0.100091750771541 0.0951579255572229 0.104418296579132
"потом" 0.126709181542232 0.0745836477545935 0.161987041036717 0.0956393031993624 0.137945670628183 0.163517441860465 0.234192037470726 0.127100691992656 0.160666985105736 0.135084969476984 0.069264700521308 0.0586047560013524 0.048142798948265 0.0727018931572978 0.109700267772307 0.0702308840312527 0.0406531607832509 0.192428175064889 0.121740894795577 0.099804826117814 0.140987636468802 0.127581807523878 0.173821989528796 0.126842960697974 0.121712864250178 0.190407108532052 0.0551005054411749 0.058386854616732 0.104307726091571 0.180004675446115
"ли" 0.0918989668328274 0.140392748714529 0.0599952003839693 0.12296481839918 0.143251273344652 0.0908430232558139 0.0878220140515222 0.20477333709928 0.16500933605454 0.153646262992905 0.178109229911935 0.0518426687704271 0.0759174906491871 0.110506877599093 0.0682387492441911 0.0614520235273461 0.230367911105088 0.13425221516155 0.0507253728314903 0.128637331440738 0.248234641987805 0.0862039240026206 0.108900523560209 0.0844012095899066 0.0843994314143568 0.0453350258409647 0.0678160066968307 0.0781966802902661 0.0814332247557003 0.0724694147899946
"раз" 0.0877217410676989 0.0938876507028412 0.0359971202303816 0.0774222930661505 0.137945670628183 0.13172238372093 0.0819672131147541 0.112978392882361 0.104216422771288 0.103118297310675 0.151028294369769 0.0766369886171532 0.14628004295819 0.0814261203361736 0.122656992312343 0.0570625932753929 0.101632901958127 0.0984516244518035 0.0608704473977884 0.099804826117814 0.143397681536645 0.071261910508833 0.131937172774869 0.12298461968815 0.146588486140725 0.163206093027473 0.0943066343127801 0.0698557010593044 0.0695384840610475 0.100522091482896
"нас" 0.0682280208304325 0.0350981871786322 0.0959923206143509 0.0979164294660139 0.0477504244482173 0.0499636627906977 0.0644028103044497 0.0353057477757379 0.095531720873681 0.105180663256888 0.0802012321825672 0.13298771554153 0.105543828463504 0.0872422717887574 0.113155394316317 0.0658414537792995 0.00677552679720848 0.18795310122617 0.126813432078726 0.0776259758694109 0.0843515773744969 0.129880578830615 0.12565445026178 0.141311739484815 0.143034825870647 0.290144165382174 0.0476831297087091 0.136583534906998 0.153716648977052 0.153510480791709
"даже" 0.0946837840095798 0.106172016215362 0.0539956803455724 0.0569281566662871 0.0742784380305603 0.145348837209302 0.0761124121779859 0.0917949442169185 0.24751400408181 0.138178518396304 0.240603696547702 0.049588639693452 0.0814724289893716 0.0581615145258383 0.0725576574242032 0.179966640330085 0.121959482349753 0.040275664548465 0.0202901491325961 0.168559261887864 0.140987636468802 0.0264358700274703 0.134031413612565 0.112374181911133 0.126154939587775 0.0906700516819295 0.0381465037669672 0.058386854616732 0.0741133843282216 0.067793968674511
"сам" 0.116962321423599 0.067564010318867 0.0719942404607631 0.0478196515996812 0.0477504244482173 0.0772165697674419 0.0526932084309134 0.049428046886033 0.117243475617699 0.146427982181158 0.138008613820651 0.0428265524625268 0.0703625523090027 0.107598801872801 0.187440615012525 0.131682907558599 0.0745307947692933 0.013425221516155 0.0507253728314903 0.150816181689141 0.192803605427422 0.079307610082411 0.0858638743455497 0.121537741809465 0.126154939587775 0.199474113700245 0.0572197556504509 0.058386854616732 0.066793543900743 0.0724694147899946
"спросил" 0.0668356122420563 0.134250565958268 0.173986081113511 0.138904702265741 0.0636672325976231 0.0408793604651163 0.128805620608899 0.049428046886033 0.0998740718224847 0.111367761095529 0.028122509986095 0.117209512002705 0.0611043217420287 0.148311862040888 0.137341280124385 0.0790097445351593 0.0271021071888339 0.00447507383871834 0.00507253728314903 0.146380411639461 0.0457908562890126 0.0862039240026206 0.131937172774869 0.127325253324202 0.150142146410803 0.0453350258409647 0.0974855096266941 0.109475352406373 0.102477765984702 0.174549988311385
"уж" 0.0584811607117993 0.085990558587649 0 0.0113856313332574 0.0689728353140917 0.136264534883721 0.0468384074941452 0.0988560937720661 0.0781623170784663 0.202111862728923 0.151028294369769 0.0315564070776513 0.038884568381291 0.0930584232413412 0.0319599205320895 0.0702308840312527 0.0338776339860424 0.0671261075807751 0.0152176118494471 0.119765791341377 0.195213650495264 0.071261910508833 0.0879581151832461 0.149510714130692 0.127931769722815 0.0362680206727718 0.0688756318014686 0.0500458753857703 0.100647805877832 0.139484142445258
"себя" 0.0626583864769278 0.11933383640735 0.131989440844732 0.0614824091995901 0.0424448217317487 0.0772165697674419 0.0585480093676815 0.0917949442169185 0.138955230361718 0.147459165154265 0.152590656035664 0.0766369886171532 0.087027367329556 0.142495710588304 0.134749935216377 0.074620314283206 0.121959482349753 0.02685044303231 0.0557979101146393 0.177430801987225 0.109657050586846 0.0494235830948358 0.123560209424084 0.0969408178718356 0.127931769722815 0.163206093027473 0.0582793807550889 0.0771540578863959 0.066793543900743 0.0740278968284891
"над" 0.118354730011975 0.107049470894828 0.0539956803455724 0.109302060799271 0.0795840407470289 0.136264534883721 0.175644028103044 0.127100691992656 0.0998740718224847 0.0897129186602871 0.0671815516334491 0.049588639693452 0.0722141984223975 0.125047256230552 0.122656992312343 0.0658414537792995 0.0203265803916254 0.259554282645664 0.167393730343918 0.166341376863023 0.0638661942978334 0.141374435364298 0.123560209424084 0.0819897464587664 0.0559701492537313 0.0272010155045788 0.153645640172507 0.118858954041204 0.115287486732789 0.0740278968284891
"время" 0.0696204294188087 0.148289840829721 0.0419966402687785 0.0364340202664238 0.0371392190152801 0.0999273255813953 0.0351288056206089 0.0917949442169185 0.0738199661296626 0.0732139910905791 0.106761380502768 0.0833990758480784 0.0703625523090027 0.244278361008521 0.120065647404336 0.131682907558599 0.189714750321838 0.0223753691935917 0.0355077609820432 0.119765791341377 0.12170727592606 0.045975426134731 0.0963350785340314 0.0959762326193795 0.0986140724946695 0.0725360413455436 0.0667563815921927 0.100091750771541 0.0841781649160048 0.0841580300787033
"или" 0.0362026232977805 0.10880438025376 0.0119990400767939 0.0728680405328476 0.0689728353140917 0.122638081395349 0.134660421545667 0.049428046886033 0.121585826566503 0.0443408678435902 0.120822635495815 0.047334610616477 0.0685109061956079 0.180300695030099 0.115746739224324 0.162408919322272 0.250694491496714 0.0716011814194934 0.0253626864157452 0.104240596167495 0.125322343527824 0.0298840269875751 0.121465968586387 0.115267937668501 0.140369580668088 0.0997370568501224 0.0370868786623293 0.058386854616732 0.0640486037404385 0.0911711992519286
"один" 0.0765824723606895 0.0824807398697857 0.107991360691145 0.100193555732665 0.0689728353140917 0.0726744186046512 0.0878220140515222 0.0423668973308855 0.0868470189760737 0.0959000164989276 0.0713478494091669 0.0788910176941282 0.0740658445357923 0.159944164946055 0.121793210676341 0.0833991747871126 0.0745307947692933 0.0537008860646201 0.0862331338135335 0.0864975159687722 0.116887185790374 0.0816063813891475 0.0963350785340314 0.0998345736292038 0.11638237384506 0.126938072354701 0.050862005022623 0.100091750771541 0.0951579255572229 0.101301332502143
